pk,latitude,longitude,streetAddress
1238500,46.221901600858,7.283201235591,"Rue des Semailles 19, 1963 Vétroz, Switzerland"
1238501,46.961851604852,7.112921234593,"Chem. des Places 33, 1786 Sugiez, Switzerland"
1238502,46.998251606854,7.451331234597,"Buchrainweg 2, 3052 Zollikofen, Switzerland"
1238503,46.151301609857,7.178841234591,"Plan Bochy, 1907 Saxon, Switzerland"
1238504,46.221901600858,7.283201235591,"Rue des Semailles 19, 1963 Vétroz, Switzerland"
1238505,46.913201604852,6.951141234596,"L'Orgère 35, 1568 Delley-Portalban, Switzerland"
1238506,47.398331606854,8.446561234592,"Neue Fossertstrasse 5, 8952 Schlieren, Switzerland"
1238507,47.384351603851,8.751811234597,"Bahnhofstrasse 37, 8320 Fehraltorf, Switzerland"
1238508,46.535201609857,6.541891234591,"Rue de la Petite Forge 25, 1026 Echandens, Switzerland"
1238509,46.959311607855,6.771851234594,"Champ-du-Moulin-Dessus 134, 2149 Boudry, Switzerland"
1238511,47.223771608856,8.111631237596,"Dorf 5, 6231 Schlierbach, Switzerland"
1238513,47.449401604851,8.577801234591,"Eichweg 21, 8302 Kloten, Switzerland"
1238514,47.419261607855,9.366881236597,"Davidstrasse 41, 9000 St. Gallen, Switzerland"
1238515,47.208421604852,7.526321230591,"Heilbronnerstrasse 3, 4500 Solothurn, Switzerland"
1238517,46.977801603859,7.488891234596,"Hausmattstrasse 9, 3063 Ittigen, Switzerland"
1238518,47.564161609857,7.573541235598,"Kannenfeldstrasse 52, 4056 Basel, Switzerland"
1238519,47.376131603859,8.538201236598,"Schweizergasse 10, 8001 Zürich, Switzerland"
1238524,47.412471607855,8.557911239597,"Siewerdtstrasse 105, 8050 Zürich, Switzerland"
1238525,47.412471607855,8.557911239597,"Siewerdtstrasse 105, 8050 Zürich, Switzerland"
1238527,47.412471607855,8.557911239597,"Siewerdtstrasse 105, 8050 Zürich, Switzerland"
1238528,47.059031607855,8.383341238591,"Allmendweg 26, 6045 Meggen, Switzerland"
1238534,47.329451605853,8.820561234598,"Mönchbergstrasse 1, 8623 Wetzikon, Switzerland"
1238540,47.424491608856,9.374891234593,"Hinterlauben 39, 9000 St. Gallen, Switzerland"
1238542,47.367581608856,8.512351234598,"Talwiesenstrasse 123, 8055 Zürich, Switzerland"
1238543,47.367581608856,8.512351234598,"Talwiesenstrasse 123, 8055 Zürich, Switzerland"
1238544,47.367581608856,8.512351234598,"Talwiesenstrasse 123, 8055 Zürich, Switzerland"
1238545,47.367581608856,8.512351234598,"Talwiesenstrasse 123, 8055 Zürich, Switzerland"
1238546,47.367581608856,8.512351234598,"Talwiesenstrasse 123, 8055 Zürich, Switzerland"
1238550,46.743661608856,9.776361234592,"Aegertaweg 3, 7277 Davos Glaris, Switzerland"
1238551,47.528441606854,8.668501234595,"Seuzachstrasse 2, 8413 Neftenbach, Switzerland"
1238555,47.161451606854,8.970211234596,"Mittelbergstrasse 10, 8864 Reichenburg, Switzerland"
1238556,46.895631609857,7.908691235592,"Wiggen, Egghus, 6192 Escholzmatt-Marbach, Switzerland"
1238557,46.123821609857,8.683321234596,"4MFM+G8 Brissago, Switzerland"
1238558,46.506901603851,6.723861230595,"1091, Grandvaux, Switzerland"
1238559,47.414301603859,8.592481230591,"Rotackerstrasse 34, 8304 Wallisellen, Switzerland"
1238560,47.569751604851,7.579851238599,"Wasserstrasse 11, 4056 Basel, Switzerland"
1238562,47.565581603851,7.595271234595,"Sperrstrasse 77, 4057 Basel, Switzerland"
1238567,47.417651607855,8.438601239591,"Zürcherstrasse 34, 8104 Weiningen, Switzerland"
1238569,47.215391605853,7.510301234598,"Hüslerhofstrasse 26, 4513 Langendorf, Switzerland"
1238570,47.483031604852,8.303721237596,"Austrasse 2, 5415 Obersiggenthal, Switzerland"
1238571,47.311581604852,7.678601234594,"Lippermattstrasse 4, 4710 Balsthal, Switzerland"
1238572,47.483021600858,8.303821234591,"Austrasse 2, 5415 Obersiggenthal, Switzerland"
1238573,47.465711603851,9.420481234592,"St. Gallerstrasse 29, 9402 Mörschwil, Switzerland"
1238574,47.356611608856,8.592251234594,"Carl-Spitteler-Strasse 59, 8053 Zürich, Switzerland"
1238575,46.538441604852,6.574701230592,"Av. d'Epenex 23, 1024 Ecublens, Switzerland"
1238576,47.195051604852,7.392151239591,"Kirchstrasse 75, 2540 Grenchen, Switzerland"
1238578,47.408321607855,8.556341234598,"Tramstrasse 89, 8050 Zürich, Switzerland"
1238579,46.524021603851,6.620781234594,"Av. de Morges 9, 1004 Lausanne, Switzerland"
1238581,47.415011604851,8.590601234597,"Rotackerstrasse 52, 8304 Wallisellen, Switzerland"
1238583,47.552831606854,7.586881234597,"Steinengraben 71, 4051 Basel, Switzerland"
1238585,47.424041603859,8.522261234598,"Schwandenholzstrasse 204, 8046 Zürich, Switzerland"
1238586,47.424101607855,8.522521236594,"Schwandenholzstrasse 206, 8046 Zürich, Switzerland"
1238588,47.362791603851,8.493661233591,"Panoramaweg 160, 8055 Zürich, Switzerland"
1238591,47.172911605853,7.727381234591,"Burgdorfstrasse 5, 3367 Thörigen, Switzerland"
1238593,47.354901606854,8.583121234595,"Drusbergstrasse 68, 8053 Zürich, Switzerland"
1238595,46.947911607855,6.830931230597,"Rte des Buchilles 48, 2017 Boudry, Switzerland"
1238597,46.951661605853,7.487671230597,"Bachstrasse 6, 3072 Ostermundigen, Switzerland"
1238598,47.079771604851,7.300251234596,"Libellenweg 16, 3250 Lyss, Switzerland"
1238599,47.362751608856,8.493701234592,"Panoramaweg 160, 8055 Zürich, Switzerland"
1238600,47.249011604852,8.729581234597,"Fischbaumgartenweg 21, 8712 Stäfa, Switzerland"
1238602,46.982591603851,7.479331235599,"Grauholzstrasse 65, 3063 Ittigen, Switzerland"
1238606,47.142401604851,7.971591238592,"Schmittenhof 21, 6142 Gettnau, Switzerland"
1238611,47.372791603851,7.979571236595,"Lostorferstrasse 50, 5013 Niedergösgen, Switzerland"
1238612,47.572721607855,8.107691239593,"Büntenpark 249, 5275 Etzgen, Switzerland"
1238613,47.301571608856,8.684911230591,"Bützistrasse 8, 8132 Egg, Switzerland"
1238616,47.273291600858,8.919421234594,"Schibliraiweg 11, 8636 Wald, Switzerland"
1238617,47.413231605853,9.190011234598,"Mühlegasse 22, 9230 Flawil, Switzerland"
1238619,46.040341607855,8.876791234598,"Via San Silvestro 13, 6938 Fescoggia, Switzerland"
1238622,47.348641604851,8.719841234598,"Braschlergasse 10, 8610 Uster, Switzerland"
1238623,46.811871608856,7.169871233599,"Imp. du Riant-Coteau 2, 1700 Fribourg, Switzerland"
1238624,46.814941600858,6.890571234595,"Grand-Rue 33, 1482 Cugy, Switzerland"
1238625,46.795671600858,7.151831235596,"Rte des Arsenaux 26, 1700 Fribourg, Switzerland"
1238629,47.276291605853,8.144851236598,"Dorfstrasse 709, 5728 Gontenschwil, Switzerland"
1238631,47.470111607855,7.802981234593,"Grienmattweg 30, 4450 Sissach, Switzerland"
1238633,47.562461603851,7.569941234599,"Strassburgerallee 73, 4055 Basel, Switzerland"
1238639,47.405241608856,8.556401234591,"Herbstweg 6, 8050 Zürich, Switzerland"
1238641,47.454671609857,8.282121234598,"Husmatt 4, 5405 Baden, Switzerland"
1238642,46.672861604852,6.533771234598,"MGFM+4G Orny, Switzerland"
1238645,47.421051609857,9.357261234593,"Zürcherstrasse 6, 9000 St. Gallen, Switzerland"
1238648,47.231911606854,8.670571234596,"Seestrasse 151, 8820 Wädenswil, Switzerland"
1238651,47.390681604851,8.536771237591,"Rötelstrasse 25, 8006 Zürich, Switzerland"
1238653,47.402021603851,8.532301235598,"Käferholzstrasse 44, 8057 Zürich, Switzerland"
1238670,47.372231605853,8.516231239591,"Idastrasse 4, 8003 Zürich, Switzerland"
1238673,47.530591607855,7.645421234596,"Rührbergstrasse 6, 4132 Muttenz, Switzerland"
1238675,47.419091600858,9.354451237599,"Glaserstrasse 3, 9000 St. Gallen, Switzerland"
1238678,47.261711600858,8.590421234591,"Gumelenstrasse 11, 8810 Horgen, Switzerland"
1238680,47.155871605853,8.531471234596,"Klosterhof 1, 6300 Zugerberg, Switzerland"
1238681,47.412291609857,8.557311239591,"Siewerdtstrasse 99, 8050 Zürich, Switzerland"
1238682,47.248891603859,8.771441234593,"Luegetenweg 3, 8634 Hombrechtikon, Switzerland"
1238693,46.944321605853,7.385711234596,"Brünnenstrasse 63, 3018 Bern, Switzerland"
1238698,47.378021608856,8.586381234595,"Toblerstrasse 51 Privatklinik Bethanien (PKB) Dr. med. Karl Zweifel Orthopäde, 8044 Zürich, Switzerland"
1238702,46.969791609857,9.689681235598,"Schlossergasse 7, 7220 Schiers, Switzerland"
1238706,47.367151604852,8.567951234599,"Hitzigweg 13, 8032 Zürich, Switzerland"
1238707,47.121511605853,8.521161238595,"Lienisberg 6, 6318 Walchwil, Switzerland"
1238708,47.370861608856,8.042321234593,"Sämisweidstrasse 18, 5035 Unterentfelden, Switzerland"
1238719,47.377571608856,8.527161230595,"Brauerstrasse 29, 8004 Zürich, Switzerland"
1238722,47.370001608856,8.045471234597,"Hauptstrasse 64, 5035 Unterentfelden, Switzerland"
1238726,47.490661603859,7.589431234594,"Reinach Zentrum, 4153 Reinach, Switzerland"
1238738,47.381011603859,8.490091234597,"Freilagerstrasse 76, 8047 Zürich, Switzerland"
1238740,47.514081607855,8.188571236599,"Rinikerstrasse 8, 5236 Remigen, Switzerland"
1238742,46.206201606854,6.162381236596,"Rue Merle-d'Aubigné 12, 1207 Genève, Switzerland"
1238743,46.804811600858,7.159431237596,"Rue la Grand-Fontaine 15, 1700 Fribourg, Switzerland"
1238744,47.355511604851,8.554001234592,"Dufourstrasse 150, 8008 Zürich, Switzerland"
1238748,47.540571609857,7.597621235593,"Dornacherstrasse 255, 4053 Basel, Switzerland"
1238749,46.209551603859,6.145091234596,"Rue Chaponnière 14, 1201 Genève, Switzerland"
1238751,47.481491604851,8.207351237594,"Bahnhofstrasse 20, 5200 Brugg, Switzerland"
1238752,46.012941600858,8.952791236593,"Via Monte Carmen 3, 6900 Lugano, Switzerland"
1238754,47.214061609857,7.785811238591,"Bahnhofstrasse 31, 4900 Langenthal, Switzerland"
1238766,47.174491609857,8.897111230595,"Glarnerstrasse 2, 8854 Schübelbach, Switzerland"
1238767,47.570451609857,7.632481238594,"Rauracherstrasse 40, 4125 Riehen, Switzerland"
1238768,46.434981604852,6.910061235591,"Grand' Rue 58, 1820 Montreux, Switzerland"
1238772,47.542881609857,7.869381237591,"Müsgasse 10, 4314 Zeiningen, Switzerland"
1238775,47.171351603859,9.395841234598,"Chalthusweid 1900, 9472 Grabs, Switzerland"
1238776,47.499851604852,8.732691234596,"Neustadtgasse 33, 8400 Winterthur, Switzerland"
1238784,46.547331603851,6.583781234597,"Place de la Clairière 11, 1023 Crissier, Switzerland"
1238785,47.288101603859,8.537841234591,"Rütibohlstrasse 2, 8135 Langnau am Albis, Switzerland"
1238786,47.350981606854,8.267001238595,"Wilstrasse 15, 5610 Wohlen, Switzerland"
1238788,46.912731609857,9.786221238591,"Capäls 10, 7240 Küblis, Switzerland"
1238789,47.443881600858,8.846071234598,"Schützenweg 3, 8488 Turbenthal, Switzerland"
1238790,47.395521604852,8.616131235594,"Untere Zelglistrasse 1, 8600 Dübendorf, Switzerland"
1238793,46.962031604852,7.381861235594,"Eymattstrasse 204, 3032 Wohlen bei Bern, Switzerland"
1238794,46.936341607855,7.436111234591,"Morillonstrasse 10, 3007 Bern, Switzerland"
1238798,47.521801604851,8.544801238594,"Dachslenbergstrasse 8a, 8180 Bülach, Switzerland"
1238799,47.420211605853,8.596381234595,"Höhenstrasse 4, 8304 Wallisellen, Switzerland"
1238801,47.552301609857,7.592261230599,"Henric Petri-Strasse 11, 4051 Basel, Switzerland"
1238802,46.524891605853,6.541421238595,"Rte du Lac 2, 1026 Denges, Switzerland"
1238805,46.190441603851,7.162961234595,"Rte de Chou 335, 1911 Ovronnaz, Switzerland"
1238808,47.405871604852,8.629311234599,"Bachstrasse 4, 8600 Dübendorf, Switzerland"
1238811,47.330091603859,8.628121234599,"Geissacher 9, 8126 Zumikon, Switzerland"
1238813,47.698081605853,8.627541235594,"Steigstrasse 77, 8200 Schaffhausen, Switzerland"
1238814,46.898661604851,9.564371235598,"Neba Dr. Rüfi 8, 7203 Trimmis, Switzerland"
1238815,47.409741604852,8.405471234591,"Heimstrasse 8, 8953 Dietikon, Switzerland"
1238819,47.242611603851,8.641691234593,"Im Maiacher 4, 8804 Au ZH, Switzerland"
1238821,47.365361603859,8.534281234593,"Genferstrasse 24, 8002 Zürich, Switzerland"
1238823,47.508681600858,8.687361234594,"Gartenhof 18, 8408 Winterthur, Switzerland"
1238824,46.292881600858,6.162951234591,"Grand-Montfleury 12, 1290 Versoix, Switzerland"
1238832,47.433451606854,9.391711235599,"Winkelbachstrasse 5, 9000 St. Gallen, Switzerland"
1238836,47.372891600858,8.490611234596,"In der Ey 44, 8047 Zürich, Switzerland"
1238843,47.459191606854,7.589611234591,"Hauptstrasse 47, 4148 Pfeffingen, Switzerland"
1238844,47.603661606854,9.006011238598,"Kreuzlingerstrasse 27, 8555 Müllheim, Switzerland"
1238845,46.812031600858,9.401131234591,"Kirchstrasse 5, 7402 Bonaduz, Switzerland"
1238846,47.556041603859,8.289591233594,"Kirchweg 8, 5306 Tegerfelden, Switzerland"
1238847,47.576871609857,7.588911234598,"Schlossgasse 15, 4057 Basel, Switzerland"
1238861,47.372251604852,8.516221239591,"Idastrasse 6, 8003 Zürich, Switzerland"
1238867,47.746921607855,8.711541234593,"Im Winkel 4, 8240 Thayngen, Switzerland"
1238868,47.052091605853,7.063211234599,"Rue des Granges 10, 2525 Le Landeron, Switzerland"
1238869,47.476711606854,9.487681234591,"Löwenstrasse 22, 9400 Rorschach, Switzerland"
1238871,47.438091604852,8.463131239592,"Im Dreispitz 27, 8105 Regensdorf, Switzerland"
1238873,46.981611607855,6.896351234596,"Rue Pierre-de-Vingle 14, 2000 Neuchâtel, Switzerland"
1238875,47.351851606854,8.345851234598,"Zürcherstrasse 15, 5620 Bremgarten, Switzerland"
1238878,47.372201600858,8.516191235598,"Idastrasse 3, 8003 Zürich, Switzerland"
1238879,47.484961609857,8.701101234591,"Auenrainstrasse 30, 8406 Winterthur, Switzerland"
1238881,47.372971604851,7.996591234591,"Hauptstrasse 12, 5013 Niedergösgen, Switzerland"
1238882,46.007371604852,7.735911237595,"Zen Steckenstrasse 111, 3920 Zermatt, Switzerland"
1238883,47.388741608856,8.068611235593,"Jakob Baechli-Strasse 6, 5033 Buchs, Switzerland"
1238884,47.371901600858,8.500581237595,"Im Sträler 7, 8047 Zürich, Switzerland"
1238886,47.384751600858,8.542111234591,"Kurvenstrasse 23, 8006 Zürich, Switzerland"
1238888,47.587361600858,8.293971234593,"Gassa 2, 5330 Bad Zurzach, Switzerland"
1238889,47.352061606854,7.925331234593,"Aarauerstrasse 16, 4656 Starrkirch-Wil, Switzerland"
1238890,46.960591609857,7.457351238591,"Wiesenstrasse 55, 3014 Bern, Switzerland"
1238893,47.466791607855,7.855481233595,"Sägegasse 2, 4460 Gelterkinden, Switzerland"
1238894,47.227761607855,8.674431237591,"Eintrachtstrasse 7, 8820 Wädenswil, Switzerland"
1238895,46.528541603851,6.560661235591,"Rte de la Brûlée 6, 1024 Ecublens, Switzerland"
1238896,46.954211600858,7.561611234594,"Unterer Rainweg 16, 3068 Vechigen, Switzerland"
1238898,47.495361609857,8.714521234592,"Ernst-Jung-Gasse 13, 8400 Winterthur, Switzerland"
1238900,46.909351607855,7.417881238598,"Sollrütistrasse 46, 3098 Köniz, Switzerland"
1238901,47.424011607855,8.558521235592,"Thurgauerstrasse 117, 8152 Opfikon, Switzerland"
1238902,47.494941604851,8.239491234591,"Lauffohrstrasse 11, 5412 Gebenstorf, Switzerland"
1238907,46.945571609857,7.428221234591,"Effingerstrasse 61, 3008 Bern, Switzerland"
1238911,47.381231605853,8.422471235594,"Birmensdorferstrasse 122, 8902 Urdorf, Switzerland"
1238912,47.209711600858,8.696261234594,"Reidholzstrasse 67, 8805 Richterswil, Switzerland"
1238916,46.955171605853,7.458991236597,"Kasernenstrasse 7, 3013 Bern, Switzerland"
1238917,47.203811606854,8.756691235596,"Wiesenstrasse 4, 8807 Freienbach, Switzerland"
1238919,47.590891604851,8.678831234599,"Reitplatzstrasse 4, 8450 Andelfingen, Switzerland"
1238921,47.546881603859,7.623631235597,"Birseckstrasse 43, 4127 Birsfelden, Switzerland"
1238924,47.538011606854,7.570921234599,"Paradiesstrasse 2, 4102 Binningen, Switzerland"
1238928,47.371661603851,8.499161234595,"Im Sträler 28, 8047 Zürich, Switzerland"
1238929,47.314091605853,8.518481234591,"RobiBau GmbH, 8134 Adliswil, Switzerland"
1238931,46.734421604852,9.200581230591,"P6M2+Q6 Lumnezia, Switzerland"
1238932,47.430461604852,8.564571235591,"Bruggackerstrasse 24, 8152 Opfikon, Switzerland"
1238933,46.009351603851,8.950731234591,"Via Cantonale 20, 6900 Lugano, Switzerland"
1238936,47.223621604852,8.675191234598,"Schlossbergstrasse 51, 8820 Wädenswil, Switzerland"
1238939,47.485681605853,8.729271239598,"Brüelbergwald, 8400 Winterthur, Switzerland"
1238940,47.361041608856,8.517911230591,"Uetlibergstrasse 111a, 8045 Zürich, Switzerland"
1238941,47.504101603851,8.715121234592,"Ackeretstrasse 28, 8400 Winterthur, Switzerland"
1238943,47.400181600858,9.297151234599,"Geigerstrasse 15, 9015 St. Gallen, Switzerland"
1238944,47.406461604851,8.215351235598,"Bahnhofstrasse 14, 5504 Othmarsingen, Switzerland"
1238947,47.424591604852,9.374911234598,"Neugasse 39, 9000 St. Gallen, Switzerland"
1238950,47.557261603851,8.897051238597,"Oberstadtstrasse 8, 8500 Frauenfeld, Switzerland"
1238954,47.547651604852,7.599371233591,"St. Jakob-Strasse 63, 4052 Basel, Switzerland"
1238958,46.807621604851,7.175531239592,"Av. Jean-Marie-Musy 4, 1700 Fribourg, Switzerland"
1238960,47.489171604852,8.287791234592,"Feldstrasse 6, 5415 Nussbaumen, Switzerland"
1238961,47.377901608856,8.510481234593,"Albisriederpl. 1, 8003 Zürich, Switzerland"
1238962,47.235341600858,7.654401234591,"Städtli 64, 3380 Wangen an der Aare, Switzerland"
1238963,46.155031607855,8.767721235593,"Piazza San Pietro 4, 6612 Ascona, Switzerland"
1238964,46.633661609857,8.596641239592,"Kirchgasse 23, 6490 Andermatt, Switzerland"
1238965,47.544261604851,8.789641239597,"Chrüzlerstrasse 9, 8545 Rickenbach Sulz, Switzerland"
1238967,47.414801603859,8.541891234597,"Ruedi-Walter-Strasse 2A, 8050 Zürich, Switzerland"
1238968,47.418981603859,8.594131230591,"Brunnenstrasse 4, 8304 Wallisellen, Switzerland"
1238971,47.553291607855,8.888031234592,"Wiesenstrasse 23, 8500 Frauenfeld, Switzerland"
1238972,47.434651609857,8.567061234597,"51, 8152 Opfikon, Switzerland"
1238973,46.942591609857,7.414351234597,"Scheurerstrasse 8, 3008 Bern, Switzerland"
1238975,46.155401604852,8.767551235595,"Contrada Maggiore 6, 6612 Ascona, Switzerland"
1238976,46.155401604852,8.767551235595,"Contrada Maggiore 6, 6612 Ascona, Switzerland"
1238978,47.295941607855,8.551841234596,"Kennelstrasse 22, 8800 Thalwil, Switzerland"
1238980,46.942571604852,7.414271234592,"Scheurerstrasse 8, 3008 Bern, Switzerland"
1238982,47.312641603851,8.717301234593,"Weibelacherstrasse 1, 8617 Mönchaltorf, Switzerland"
1238983,47.382021600858,8.552501234599,"Gladbachstrasse 43, 8044 Zürich, Switzerland"
1238984,47.718411609857,8.665601233595,"Industriestrasse 2, 8207 Schaffhausen, Switzerland"
1238985,47.367061607855,8.567891234596,"Hitzigweg 13, 8032 Zürich, Switzerland"
1238987,46.946231603859,7.471101234593,"Gantrischstrasse 51, 3006 Bern, Switzerland"
1238988,47.347881608856,8.723551233594,"Freiestrasse 29, 8610 Uster, Switzerland"
1238995,47.424651604852,8.583341230597,"Zibertstrasse 71A, 8152 Opfikon, Switzerland"
1239000,47.372191600858,8.516281234598,"Service, Beratung, Vertrieb, 8003 Zürich, Switzerland"
1239002,46.994781603851,8.309711234593,"Obermattweg 9, 6052 Hergiswil, Switzerland"
1239006,46.842281604852,7.192541238597,"Grubenweg 14, 3186 Düdingen, Switzerland"
1239007,47.171411609857,9.395811235591,"Chalthusweid 1900, 9472 Grabs, Switzerland"
1239008,47.556361609857,8.898011234597,"Freiestrasse 19, 8500 Frauenfeld, Switzerland"
1239009,47.282631609857,8.451141234598,"Giessenstrasse 11A, 8910 Affoltern am Albis, Switzerland"
1239010,46.311971604851,7.488111234592,"3963, Rte de Marigny 6, 3963 Crans-Montana, Switzerland"
1239013,47.359141603851,8.552941234592,"Seefeldstrasse 108, 8008 Zürich, Switzerland"
1239014,47.369421608856,8.679741234591,"Burstwiesenstrasse 20, 8606 Greifensee, Switzerland"
1239015,47.369421608856,8.679741234591,"Burstwiesenstrasse 20, 8606 Greifensee, Switzerland"
1239016,47.446121606854,8.293841237598,"Täfernstrasse 32, 5405 Baden, Switzerland"
1239017,47.355621608856,7.898031236592,"Hagbergstrasse 52, 4600 Olten, Switzerland"
1239027,47.507921600858,8.377671234592,"Dorfstrasse 12, 8166 Niederweningen, Switzerland"
1239029,46.875581609857,7.563511235598,"Schulhausgasse 3, 3110 Münsingen, Switzerland"
1239031,47.358671606854,8.046461235597,"Aarauerstrasse 18, 5036 Oberentfelden, Switzerland"
1239032,47.117671606854,6.840561234599,"4R9R+36 La Chaux-de-Fonds, Switzerland"
1239033,46.950521604851,6.855081234599,"Landions 10, 2016 Cortaillod, Switzerland"
1239035,47.483581603859,8.485611230598,"Nöschikonerstrasse 18, 8155 Niederhasli, Switzerland"
1239036,47.572211605853,7.841681234594,"Kreuzgasse 1, 4313 Möhlin, Switzerland"
1239041,46.909721609857,7.242151234598,"Krankenhausweg 2, 3177 Laupen, Switzerland"
1239047,47.274731609857,8.579291234592,"Haldenstrasse 30, 8942 Oberrieden, Switzerland"
1239049,47.552661603851,7.588171233596,"Steinenvorstadt 36, 4051 Basel, Switzerland"
1239050,46.097971604852,7.516231239596,"Chemin de La Mourâ 1, 1985 La Sage, Switzerland"
1239051,47.510571600858,8.596141234592,"Schützenhausstrasse 101, 8424 Embrach, Switzerland"
1239053,46.981731603851,8.622621234595,"Silbergasse 41, 6443 Morschach, Switzerland"
1239054,47.551581605853,9.299031234591,"Weiherstrasse 17, 8580 Amriswil, Switzerland"
1239056,46.322421603851,6.191871234591,"Pl. des Perrières 2, 1296 Coppet, Switzerland"
1239057,46.981731603851,8.622621234595,"Silbergasse 41, 6443 Morschach, Switzerland"
1239059,47.327801607855,8.022581233597,"Eichweg 7, 5742 Kölliken, Switzerland"
1239060,46.209551600858,6.145041238596,"The Emmanuel Church, Dr Alfred Vincent 4, 1201 Genève, Switzerland"
1239064,47.229681606854,8.671731234596,"Zugerstrasse 14, 8820 Wädenswil, Switzerland"
1239067,47.440851604851,9.417521235591,"Schuppisstrasse 7, 9016 St. Gallen, Switzerland"
1239068,47.409301606854,8.465021234593,"Rebbergstrasse 76, 8102 Oberengstringen, Switzerland"
1239070,47.372561604851,8.526501234591,"Grüngasse 2, 8004 Zürich, Switzerland"
1239073,46.189671603851,6.157531234598,"Av. de Miremont 29BIS, 1206 Genève, Switzerland"
1239074,46.129851604852,7.045731234598,"La Verrerie 60, 1904 Vernayaz, Switzerland"
1239075,47.200391603851,8.460191234599,"6F26+53 Cham, Switzerland"
1239076,46.955111608856,7.446971234593,"Nordring 8, 3013 Bern, Switzerland"
1239078,47.115361607855,7.863001234592,"Ibachstrasse 6, 4950 Huttwil, Switzerland"
1239079,46.129851604852,7.045731234598,"La Verrerie 60, 1904 Vernayaz, Switzerland"
1239080,47.404471603851,8.497011234591,"Holbrigstrasse 8, 8049 Zürich, Switzerland"
1239081,47.132861609857,7.542251234591,"Rosenweg 1, 3315 Bätterkinden, Switzerland"
1239084,46.205991604852,6.121901234594,"Chem. William-Lescaze 2, 1203 Genève, Switzerland"
1239086,47.422871604852,8.514741235593,"Wolfswinkel 3A, 8046 Zürich, Switzerland"
1239087,47.377531603851,8.500171234591,"Albisriederstrasse 166, 8003 Zürich, Switzerland"
1239089,46.198331608856,6.197221234593,"Av. de la Martinière 12, 1225 Chêne-Bourg, Switzerland"
1239094,46.182961605853,6.137851234596,"Case postale 1416, 1227 Carouge, Switzerland"
1239096,47.327801607855,8.022581233597,"Eichweg 7, 5742 Kölliken, Switzerland"
1239098,47.355941606854,8.044091234599,"Behmenstrasse 12B, 5036 Oberentfelden, Switzerland"
1239102,46.775381607855,6.603221234591,"Rue En Chemon 3, 1436 Chamblon, Switzerland"
1239106,46.650001605853,6.833331234596,"MR2M+28 Ursy, Switzerland"
1239108,46.192311604852,6.115581235598,"Chem. du Bac 6, 1213 Lancy, Switzerland"
1239109,46.749881607855,9.555941230592,"Voa Principala 20, 7077 Valbella, Switzerland"
1239112,47.050271605853,8.367481230593,"Riedweg 6, 6045 Meggen, Switzerland"
1239113,47.265791604851,8.204961234597,"Gemeindehauspl. 5, 5712 Beinwil am See, Switzerland"
1239114,46.503171600858,8.724651234592,"Varenzo 66, 6777 Quinto, Switzerland"
1239115,47.306971604852,8.845151234597,"Laufenrainstrasse 17, 8340 Hinwil, Switzerland"
1239116,47.204051607855,7.266931234591,"6738+JQ Péry-La Heutte, Switzerland"
1239117,47.479341606854,7.743231233593,"Kasinostrasse 2, 4410 Liestal, Switzerland"
1239118,47.564491605853,7.577531234594,"Metzerstrasse 20, 4056 Basel, Switzerland"
1239120,47.274421608856,8.169811234595,"Obere Reben 228, 5733 Leimbach, Switzerland"
1239121,47.421001603859,9.364511239596,"St. Leonhard-Strasse 79, 9000 St. Gallen, Switzerland"
1239122,46.409751603859,9.039111235593,"C25Q+WJ Serravalle, Switzerland"
1239123,46.071281603851,6.926641235598,"3WCG+GM Finhaut, Switzerland"
1239124,46.939201609857,7.485361234593,"Jupiterstrasse 53, 3015 Bern, Switzerland"
1239129,46.849641606854,6.845061236595,"Rue de la Rochette 48, 1470 Estavayer-le-Lac, Switzerland"
1239130,46.778831600858,6.639891234596,"Rue du Milieu 6, 1400 Yverdon-les-Bains, Switzerland"
1239132,47.103261607855,6.832661237598,"Rue de l'Hôtel-de-Ville 1, 2300 La Chaux-de-Fonds, Switzerland"
1239138,47.109591603851,8.394071234597,"495V+RJ Root, Switzerland"
1239141,47.299271606854,8.522841234597,"Waldistrasse 17, 8134 Adliswil, Switzerland"
1239142,47.475151609857,9.486311238591,"Stadtwald 1, 9400 Rorschach, Switzerland"
1239143,47.334371605853,7.285031239598,"Rue de la Rauracie 40, 2853 Courfaivre, Switzerland"
1239145,47.049391604852,8.346261236591,"Oberseeburghalde 9, 6006 Luzern, Switzerland"
1239149,47.037761604851,6.920691233596,"Chem. du Seyon 2, 2063 Engollon, Switzerland"
1239154,46.205021605853,6.162251236597,"Rue Sillem 6, 1207 Genève, Switzerland"
1239157,46.493311606854,8.838761234591,"FRVQ+8G Faido, Switzerland"
1239160,47.043121609857,6.901291239599,"Grand-Rue 12, 2046 Fontaines, Switzerland"
1239161,47.490681608856,7.589431234591,"Reinach Zentrum, 4153 Reinach, Switzerland"
1239163,47.523411607855,8.753191238591,"Reutlingerstrasse 27, 8404 Winterthur, Switzerland"
1239166,46.234231604851,7.240511234595,"66MR+M6 Ardon, Switzerland"
1239168,46.516051603851,6.608991234593,"Chem. du Muguet 15, 1007 Lausanne, Switzerland"
1239172,46.526701604852,6.602611235597,"Prilly-Malley, 1008 Prilly, Switzerland"
1239173,47.396781605853,7.244781234591,"Rte Principale 24, 2803 Bourrignon, Switzerland"
